site,substrate,rep,treatment,time,RFU,year,fluorimeter,when
EBFISH,1,2,live,10:33,186034.54,2015,UT,TN2015
EBFISH,1,3,live,10:33,180123.59,2015,UT,TN2015
EBFISH,1,kill,killed,10:34,124613.73,2015,UT,TN2015
EBFISH,2,1,live,10:34,172474.54,2015,UT,TN2015
EBFISH,2,2,live,10:34,157277.29,2015,UT,TN2015
EBFISH,2,3,live,10:35,166251.35,2015,UT,TN2015
EBFISH,2,kill,killed,10:35,133573.69,2015,UT,TN2015
EBFISH,3,1,live,10:35,285414.43,2015,UT,TN2015
EBFISH,3,2,live,10:36,326190.03,2015,UT,TN2015
EBFISH,3,3,live,10:36,288545.84,2015,UT,TN2015
EBFISH,3,kill,killed,10:36,110572,2015,UT,TN2015
EBFISH,4,1,live,10:37,143638.81,2015,UT,TN2015
EBFISH,4,2,live,10:37,141412.06,2015,UT,TN2015
EBFISH,4,3,live,10:37,135706.25,2015,UT,TN2015
EBFISH,4,kill,killed,10:38,141183.7,2015,UT,TN2015
EBFISH,5,1,live,10:38,234888.56,2015,UT,TN2015
EBFISH,5,2,live,10:38,228856.29,2015,UT,TN2015
EBFISH,5,3,live,10:39,238355.89,2015,UT,TN2015
EBFISH,5,kill,killed,10:39,194685.51,2015,UT,TN2015
EBFISH,1,1,live,10:53,213319.23,2015,UT,TN2015
EBFISH,1,2,live,10:53,212262.03,2015,UT,TN2015
EBFISH,1,3,live,10:53,205882.23,2015,UT,TN2015
EBFISH,1,kill,killed,10:54,123882.06,2015,UT,TN2015
EBFISH,2,1,live,10:54,187413.29,2015,UT,TN2015
EBFISH,2,2,live,10:54,169861.81,2015,UT,TN2015
EBFISH,2,3,live,10:55,179622.2,2015,UT,TN2015
EBFISH,2,kill,killed,10:55,144137.37,2015,UT,TN2015
EBFISH,3,1,live,10:55,367902.65,2015,UT,TN2015
EBFISH,3,2,live,10:56,429682.5,2015,UT,TN2015
EBFISH,3,3,live,10:56,366758.62,2015,UT,TN2015
EBFISH,3,kill,killed,10:56,111579.93,2015,UT,TN2015
EBFISH,4,1,live,10:57,143362.4,2015,UT,TN2015
EBFISH,4,2,live,10:57,141441.29,2015,UT,TN2015
EBFISH,4,3,live,10:57,135592.82,2015,UT,TN2015
EBFISH,4,kill,killed,10:58,140365.95,2015,UT,TN2015
EBFISH,5,1,live,10:58,251842.54,2015,UT,TN2015
EBFISH,5,2,live,10:58,241399.43,2015,UT,TN2015
EBFISH,5,3,live,10:59,255289.06,2015,UT,TN2015
EBFISH,5,kill,killed,10:59,194063.15,2015,UT,TN2015
EBFISH,1,1,live,11:13,241289.5,2015,UT,TN2015
EBFISH,1,2,live,11:13,238721.32,2015,UT,TN2015
EBFISH,1,3,live,11:13,233671.6,2015,UT,TN2015
EBFISH,1,kill,killed,11:14,125546.68,2015,UT,TN2015
EBFISH,2,1,live,11:14,203808.75,2015,UT,TN2015
EBFISH,2,2,live,11:14,181658.26,2015,UT,TN2015
EBFISH,2,3,live,11:15,196680.89,2015,UT,TN2015
EBFISH,2,kill,killed,11:15,149098.04,2015,UT,TN2015
EBFISH,3,1,live,11:15,458934.96,2015,UT,TN2015
EBFISH,3,2,live,11:16,544888.81,2015,UT,TN2015
EBFISH,3,3,live,11:16,451382.37,2015,UT,TN2015
EBFISH,3,kill,killed,11:16,111562.77,2015,UT,TN2015
EBFISH,4,1,live,11:17,143644.71,2015,UT,TN2015
EBFISH,4,2,live,11:17,140744.56,2015,UT,TN2015
EBFISH,4,3,live,11:17,136856.78,2015,UT,TN2015
EBFISH,4,kill,killed,11:18,140646.14,2015,UT,TN2015
EBFISH,5,1,live,11:18,269372.5,2015,UT,TN2015
EBFISH,5,2,live,11:18,263921.4,2015,UT,TN2015
EBFISH,5,3,live,11:19,270758.93,2015,UT,TN2015
EBFISH,5,kill,killed,11:19,196974.4,2015,UT,TN2015
EBFISH,1,1,live,11:33,266488.03,2015,UT,TN2015
EBFISH,1,2,live,11:33,265846.93,2015,UT,TN2015
EBFISH,1,3,live,11:33,261558.56,2015,UT,TN2015
EBFISH,1,kill,killed,11:34,126355.17,2015,UT,TN2015
EBFISH,2,1,live,11:34,220159.7,2015,UT,TN2015
EBFISH,2,2,live,11:34,194120.57,2015,UT,TN2015
EBFISH,2,3,live,11:35,212975.1,2015,UT,TN2015
EBFISH,2,kill,killed,11:35,148801.9,2015,UT,TN2015
EBFISH,3,1,live,11:35,549874.31,2015,UT,TN2015
EBFISH,3,2,live,11:36,647887.25,2015,UT,TN2015
EBFISH,3,3,live,11:36,531563.31,2015,UT,TN2015
EBFISH,3,kill,killed,11:36,112956.28,2015,UT,TN2015
EBFISH,4,1,live,11:37,144422.34,2015,UT,TN2015
EBFISH,4,2,live,11:37,143016.68,2015,UT,TN2015
EBFISH,4,3,live,11:37,137705.25,2015,UT,TN2015
EBFISH,4,kill,killed,11:37,140438.71,2015,UT,TN2015
EBFISH,5,1,live,11:38,278192.06,2015,UT,TN2015
EBFISH,5,2,live,11:38,276438.25,2015,UT,TN2015
EBFISH,5,3,live,11:38,287627.78,2015,UT,TN2015
EBFISH,5,kill,killed,11:39,197839.4,2015,UT,TN2015
DOUGLAS,1,1,live,09:56,137813.04,2015,UT,TN2015
DOUGLAS,1,2,live,09:57,135673.5,2015,UT,TN2015
DOUGLAS,1,3,live,09:57,138597.51,2015,UT,TN2015
DOUGLAS,1,kill,killed,09:57,138111.29,2015,UT,TN2015
DOUGLAS,2,1,live,09:58,131257.6,2015,UT,TN2015
DOUGLAS,2,2,live,09:58,129746.85,2015,UT,TN2015
DOUGLAS,2,3,live,09:58,133682.71,2015,UT,TN2015
DOUGLAS,2,kill,killed,09:59,125420.78,2015,UT,TN2015
DOUGLAS,3,1,live,09:59,131484.56,2015,UT,TN2015
DOUGLAS,3,2,live,09:59,130022.25,2015,UT,TN2015
DOUGLAS,3,3,live,09:59,126668.35,2015,UT,TN2015
DOUGLAS,3,kill,killed,10:00,108869.12,2015,UT,TN2015
DOUGLAS,4,1,live,10:00,141809.68,2015,UT,TN2015
DOUGLAS,4,2,live,10:00,135938.43,2015,UT,TN2015
DOUGLAS,4,3,live,10:01,138204.03,2015,UT,TN2015
DOUGLAS,4,kill,killed,10:01,145304.43,2015,UT,TN2015
DOUGLAS,5,1,live,10:01,237493.9,2015,UT,TN2015
DOUGLAS,5,2,live,10:01,226741.73,2015,UT,TN2015
DOUGLAS,5,3,live,10:02,236191.57,2015,UT,TN2015
DOUGLAS,5,kill,killed,10:02,189015.39,2015,UT,TN2015
DOUGLAS,1,1,live,10:15,150143.29,2015,UT,TN2015
DOUGLAS,1,2,live,10:16,147268.85,2015,UT,TN2015
DOUGLAS,1,3,live,10:16,150980.79,2015,UT,TN2015
DOUGLAS,1,kill,killed,10:16,135768.92,2015,UT,TN2015
DOUGLAS,2,1,live,10:16,149895.21,2015,UT,TN2015
DOUGLAS,2,2,live,10:17,148200.2,2015,UT,TN2015
DOUGLAS,2,3,live,10:17,147242.35,2015,UT,TN2015
DOUGLAS,2,kill,killed,10:17,134050.57,2015,UT,TN2015
DOUGLAS,3,1,live,10:17,171875.34,2015,UT,TN2015
DOUGLAS,3,2,live,10:18,172960.62,2015,UT,TN2015
DOUGLAS,3,3,live,10:18,167703.53,2015,UT,TN2015
DOUGLAS,3,kill,killed,10:18,109906.45,2015,UT,TN2015
DOUGLAS,4,1,live,10:18,139566.51,2015,UT,TN2015
DOUGLAS,4,2,live,10:19,135735.78,2015,UT,TN2015
DOUGLAS,4,3,live,10:19,135073.43,2015,UT,TN2015
DOUGLAS,4,kill,killed,10:19,143162.48,2015,UT,TN2015
DOUGLAS,5,1,live,10:20,364591.43,2015,UT,TN2015
DOUGLAS,5,2,live,10:20,353001.59,2015,UT,TN2015
DOUGLAS,5,3,live,10:20,364692.09,2015,UT,TN2015
DOUGLAS,5,kill,killed,10:20,193287.29,2015,UT,TN2015
DOUGLAS,1,1,live,10:36,162584.85,2015,UT,TN2015
DOUGLAS,1,2,live,10:36,160915.31,2015,UT,TN2015
DOUGLAS,1,3,live,10:36,164152.1,2015,UT,TN2015
DOUGLAS,1,kill,killed,10:37,136188.48,2015,UT,TN2015
DOUGLAS,2,1,live,10:37,163061.5,2015,UT,TN2015
DOUGLAS,2,2,live,10:37,161734.87,2015,UT,TN2015
DOUGLAS,2,3,live,10:38,163090.31,2015,UT,TN2015
DOUGLAS,2,kill,killed,10:38,137291.12,2015,UT,TN2015
DOUGLAS,3,1,live,10:38,222629.48,2015,UT,TN2015
DOUGLAS,3,2,live,10:39,223653.89,2015,UT,TN2015
DOUGLAS,3,3,live,10:39,218511.62,2015,UT,TN2015
DOUGLAS,3,kill,killed,10:39,109934.9,2015,UT,TN2015
DOUGLAS,4,1,live,10:39,139786.75,2015,UT,TN2015
DOUGLAS,4,2,live,10:40,135473.4,2015,UT,TN2015
DOUGLAS,4,3,live,10:40,136426.03,2015,UT,TN2015
DOUGLAS,4,kill,killed,10:40,142915.78,2015,UT,TN2015
DOUGLAS,5,1,live,10:41,526873.87,2015,UT,TN2015
DOUGLAS,5,2,live,10:41,521510.46,2015,UT,TN2015
DOUGLAS,5,3,live,10:41,533831.5,2015,UT,TN2015
DOUGLAS,5,kill,killed,10:41,193650.51,2015,UT,TN2015
DOUGLAS,1,1,live,10:58,178805.28,2015,UT,TN2015
DOUGLAS,1,2,live,10:58,177861.25,2015,UT,TN2015
DOUGLAS,1,3,live,10:58,182104.68,2015,UT,TN2015
DOUGLAS,1,kill,killed,10:59,135999.21,2015,UT,TN2015
DOUGLAS,2,1,live,10:59,177322.45,2015,UT,TN2015
DOUGLAS,2,2,live,10:59,174835.84,2015,UT,TN2015
DOUGLAS,2,3,live,10:59,177824.1,2015,UT,TN2015
DOUGLAS,2,kill,killed,11:00,141090.93,2015,UT,TN2015
DOUGLAS,3,1,live,11:00,274570.53,2015,UT,TN2015
DOUGLAS,3,2,live,11:00,275866.87,2015,UT,TN2015
DOUGLAS,3,3,live,11:01,274000.56,2015,UT,TN2015
DOUGLAS,3,kill,killed,11:01,110074.46,2015,UT,TN2015
DOUGLAS,4,1,live,11:01,142856.35,2015,UT,TN2015
DOUGLAS,4,2,live,11:01,137594.67,2015,UT,TN2015
DOUGLAS,4,3,live,11:01,139298.35,2015,UT,TN2015
DOUGLAS,4,kill,killed,11:02,142569.78,2015,UT,TN2015
DOUGLAS,5,1,live,11:02,717315.06,2015,UT,TN2015
DOUGLAS,5,2,live,11:03,722589.12,2015,UT,TN2015
DOUGLAS,5,3,live,11:03,730640.43,2015,UT,TN2015
DOUGLAS,5,kill,killed,11:03,198493.46,2015,UT,TN2015
DOUGLAS,1,1,live,11:18,194377.39,2015,UT,TN2015
DOUGLAS,1,2,live,11:18,189461.75,2015,UT,TN2015
DOUGLAS,1,3,live,11:19,193746.15,2015,UT,TN2015
DOUGLAS,1,kill,killed,11:19,136576.96,2015,UT,TN2015
DOUGLAS,2,1,live,11:19,189719.95,2015,UT,TN2015
DOUGLAS,2,2,live,11:20,187269.07,2015,UT,TN2015
DOUGLAS,2,3,live,11:20,194293.09,2015,UT,TN2015
DOUGLAS,2,kill,killed,11:20,143869.64,2015,UT,TN2015
DOUGLAS,3,1,live,11:20,324667.87,2015,UT,TN2015
DOUGLAS,3,2,live,11:21,327949.46,2015,UT,TN2015
DOUGLAS,3,3,live,11:21,325845.78,2015,UT,TN2015
DOUGLAS,3,kill,killed,11:21,109726.83,2015,UT,TN2015
DOUGLAS,4,1,live,11:21,143453.51,2015,UT,TN2015
DOUGLAS,4,2,live,11:22,139263.89,2015,UT,TN2015
DOUGLAS,4,3,live,11:22,140695.59,2015,UT,TN2015
DOUGLAS,4,kill,killed,11:22,143510.29,2015,UT,TN2015
DOUGLAS,5,1,live,11:22,913648.62,2015,UT,TN2015
DOUGLAS,5,2,live,11:23,920558.12,2015,UT,TN2015
DOUGLAS,5,3,live,11:23,916437.18,2015,UT,TN2015
DOUGLAS,5,kill,killed,11:23,201617.42,2015,UT,TN2015
DOUGLAS,1,1,live,11:37,209054.06,2015,UT,TN2015
DOUGLAS,1,2,live,11:38,205574.03,2015,UT,TN2015
DOUGLAS,1,3,live,11:38,209991,2015,UT,TN2015
DOUGLAS,1,kill,killed,11:38,138434.79,2015,UT,TN2015
DOUGLAS,2,1,live,11:38,205946.76,2015,UT,TN2015
DOUGLAS,2,2,live,11:39,202275.57,2015,UT,TN2015
DOUGLAS,2,3,live,11:39,211462.87,2015,UT,TN2015
DOUGLAS,2,kill,killed,11:39,148466.96,2015,UT,TN2015
DOUGLAS,3,1,live,11:40,376166.53,2015,UT,TN2015
DOUGLAS,3,2,live,11:41,385100.87,2015,UT,TN2015
DOUGLAS,3,3,live,11:41,377640.5,2015,UT,TN2015
DOUGLAS,3,kill,killed,11:41,113435.79,2015,UT,TN2015
DOUGLAS,4,1,live,11:42,145524.4,2015,UT,TN2015
DOUGLAS,4,2,live,11:42,142606.7,2015,UT,TN2015
DOUGLAS,4,3,live,11:43,143673.9,2015,UT,TN2015
DOUGLAS,4,kill,killed,11:43,145904.43,2015,UT,TN2015
DOUGLAS,5,1,live,11:43,1146660.37,2015,UT,TN2015
DOUGLAS,5,2,live,11:44,1164997.5,2015,UT,TN2015
DOUGLAS,5,3,live,11:44,1155168,2015,UT,TN2015
DOUGLAS,5,kill,killed,11:44,206605.93,2015,UT,TN2015
HESLER,1,1,live,10:03,140951.43,2015,UT,TN2015
HESLER,1,2,live,10:04,142058.89,2015,UT,TN2015
HESLER,1,3,live,10:04,140070.48,2015,UT,TN2015
HESLER,1,kill,killed,10:04,117894.96,2015,UT,TN2015
HESLER,2,1,live,10:05,143656.68,2015,UT,TN2015
HESLER,2,2,live,10:05,133034.31,2015,UT,TN2015
HESLER,2,3,live,10:05,126411.26,2015,UT,TN2015
HESLER,2,kill,killed,10:06,133968.14,2015,UT,TN2015
HESLER,3,1,live,10:06,193875.29,2015,UT,TN2015
HESLER,3,2,live,10:06,169648.57,2015,UT,TN2015
HESLER,3,3,live,10:06,158710.42,2015,UT,TN2015
HESLER,3,kill,killed,10:07,100747.77,2015,UT,TN2015
HESLER,4,1,live,10:07,132446.07,2015,UT,TN2015
HESLER,4,2,live,10:07,134674.03,2015,UT,TN2015
HESLER,4,3,live,10:08,128499.36,2015,UT,TN2015
HESLER,4,kill,killed,10:08,129079.83,2015,UT,TN2015
HESLER,5,1,live,10:08,252534.9,2015,UT,TN2015
HESLER,5,2,live,10:09,253749.84,2015,UT,TN2015
HESLER,5,3,live,10:09,258195,2015,UT,TN2015
HESLER,5,kill,killed,10:09,172710.81,2015,UT,TN2015
HESLER,1,1,live,10:21,162430.28,2015,UT,TN2015
HESLER,1,2,live,10:21,162903.03,2015,UT,TN2015
HESLER,1,3,live,10:21,162145.89,2015,UT,TN2015
HESLER,1,kill,killed,10:22,118008.04,2015,UT,TN2015
HESLER,2,1,live,10:22,153138.34,2015,UT,TN2015
HESLER,2,2,live,10:22,144032.21,2015,UT,TN2015
HESLER,2,3,live,10:22,135994.43,2015,UT,TN2015
HESLER,2,kill,killed,10:23,136620.21,2015,UT,TN2015
HESLER,3,1,live,10:23,299758.5,2015,UT,TN2015
HESLER,3,2,live,10:23,241318.54,2015,UT,TN2015
HESLER,3,3,live,10:23,218885.9,2015,UT,TN2015
HESLER,3,kill,killed,10:24,99759.57,2015,UT,TN2015
HESLER,4,1,live,10:24,130313.44,2015,UT,TN2015
HESLER,4,2,live,10:24,132988.9,2015,UT,TN2015
HESLER,4,3,live,10:24,129742.03,2015,UT,TN2015
HESLER,4,kill,killed,10:25,130507.6,2015,UT,TN2015
HESLER,5,1,live,10:25,351037.84,2015,UT,TN2015
HESLER,5,2,live,10:25,357793.87,2015,UT,TN2015
HESLER,5,3,live,10:26,364532.12,2015,UT,TN2015
HESLER,5,kill,killed,10:26,188774.42,2015,UT,TN2015
HESLER,1,1,live,10:42,191615.5,2015,UT,TN2015
HESLER,1,2,live,10:42,189647.54,2015,UT,TN2015
HESLER,1,3,live,10:42,189493.28,2015,UT,TN2015
HESLER,1,kill,killed,10:43,118250.12,2015,UT,TN2015
HESLER,2,1,live,10:43,165807.34,2015,UT,TN2015
HESLER,2,2,live,10:43,156120.85,2015,UT,TN2015
HESLER,2,3,live,10:44,145972.84,2015,UT,TN2015
HESLER,2,kill,killed,10:44,139839.53,2015,UT,TN2015
HESLER,3,1,live,10:44,430053.09,2015,UT,TN2015
HESLER,3,2,live,10:44,328912.53,2015,UT,TN2015
HESLER,3,3,live,10:45,293890.21,2015,UT,TN2015
HESLER,3,kill,killed,10:45,101332.93,2015,UT,TN2015
HESLER,4,1,live,10:45,132911.29,2015,UT,TN2015
HESLER,4,2,live,10:45,134433.57,2015,UT,TN2015
HESLER,4,3,live,10:46,131832.23,2015,UT,TN2015
HESLER,4,kill,killed,10:46,130996.31,2015,UT,TN2015
HESLER,5,1,live,10:46,492226.28,2015,UT,TN2015
HESLER,5,2,live,10:47,495958.21,2015,UT,TN2015
HESLER,5,3,live,10:47,509148.4,2015,UT,TN2015
HESLER,5,kill,killed,10:47,207416.06,2015,UT,TN2015
HESLER,1,1,live,11:03,218457.29,2015,UT,TN2015
HESLER,1,2,live,11:03,218861.14,2015,UT,TN2015
HESLER,1,3,live,11:04,217572.92,2015,UT,TN2015
HESLER,1,kill,killed,11:04,119272.93,2015,UT,TN2015
HESLER,2,1,live,11:05,179698.53,2015,UT,TN2015
HESLER,2,2,live,11:05,170167.71,2015,UT,TN2015
HESLER,2,3,live,11:05,156308.46,2015,UT,TN2015
HESLER,2,kill,killed,11:05,143212.31,2015,UT,TN2015
HESLER,3,1,live,11:06,544419.92,2015,UT,TN2015
HESLER,3,2,live,11:06,407961.78,2015,UT,TN2015
HESLER,3,3,live,11:06,369113.25,2015,UT,TN2015
HESLER,3,kill,killed,11:06,101179.07,2015,UT,TN2015
HESLER,4,1,live,11:07,134024.09,2015,UT,TN2015
HESLER,4,2,live,11:07,136353.93,2015,UT,TN2015
HESLER,4,3,live,11:08,134943.84,2015,UT,TN2015
HESLER,4,kill,killed,11:08,133768.39,2015,UT,TN2015
HESLER,5,1,live,11:08,639960.12,2015,UT,TN2015
HESLER,5,2,live,11:09,644277.93,2015,UT,TN2015
HESLER,5,3,live,11:09,670985.68,2015,UT,TN2015
HESLER,5,kill,killed,11:09,230202.21,2015,UT,TN2015
HESLER,1,1,live,11:23,286076.29,2015,UT,TN2015
HESLER,1,2,live,11:23,245917.04,2015,UT,TN2015
HESLER,1,3,live,11:23,242091.23,2015,UT,TN2015
HESLER,1,kill,killed,11:23,121134.46,2015,UT,TN2015
HESLER,2,1,live,11:24,193410.23,2015,UT,TN2015
HESLER,2,2,live,11:25,184075.26,2015,UT,TN2015
HESLER,2,3,live,11:25,167475.18,2015,UT,TN2015
HESLER,2,kill,killed,11:25,148547.09,2015,UT,TN2015
HESLER,3,1,live,11:26,638071.68,2015,UT,TN2015
HESLER,3,2,live,11:26,475759.84,2015,UT,TN2015
HESLER,3,3,live,11:26,416842.25,2015,UT,TN2015
HESLER,3,kill,killed,11:27,103146.5,2015,UT,TN2015
HESLER,4,1,live,11:27,136995.79,2015,UT,TN2015
HESLER,4,2,live,11:27,138768.67,2015,UT,TN2015
HESLER,4,3,live,11:27,135962.9,2015,UT,TN2015
HESLER,4,kill,killed,11:28,134094.56,2015,UT,TN2015
HESLER,5,1,live,11:28,779774.43,2015,UT,TN2015
HESLER,5,2,live,11:28,796480.37,2015,UT,TN2015
HESLER,5,3,live,11:28,832820.25,2015,UT,TN2015
HESLER,5,kill,killed,11:28,245150.5,2015,UT,TN2015
HESLER,1,1,live,11:45,274647.15,2015,UT,TN2015
HESLER,1,2,live,11:45,275484.4,2015,UT,TN2015
HESLER,1,3,live,11:45,273871.65,2015,UT,TN2015
HESLER,1,kill,killed,11:46,122307.42,2015,UT,TN2015
HESLER,2,1,live,11:46,209952.31,2015,UT,TN2015
HESLER,2,2,live,11:46,202148.17,2015,UT,TN2015
HESLER,2,3,live,11:47,184036.01,2015,UT,TN2015
HESLER,2,kill,killed,11:47,160070.15,2015,UT,TN2015
HESLER,3,1,live,11:47,711568.5,2015,UT,TN2015
HESLER,3,2,live,11:48,559782.56,2015,UT,TN2015
HESLER,3,3,live,11:48,495498.65,2015,UT,TN2015
HESLER,3,kill,killed,11:48,103909.78,2015,UT,TN2015
HESLER,4,1,live,11:49,139989.35,2015,UT,TN2015
HESLER,4,2,live,11:49,140952.15,2015,UT,TN2015
HESLER,4,3,live,11:49,138196.64,2015,UT,TN2015
HESLER,4,kill,killed,11:50,135500.9,2015,UT,TN2015
HESLER,5,1,live,11:50,949184.06,2015,UT,TN2015
HESLER,5,2,live,11:50,968671.93,2015,UT,TN2015
HESLER,5,3,live,11:51,1024795.12,2015,UT,TN2015
HESLER,5,kill,killed,11:51,270040.25,2015,UT,TN2015
DOUGLAS2,1,1,live,10:49,130383.09,2015,UT,TN2015
DOUGLAS2,1,2,live,10:50,127913.26,2015,UT,TN2015
DOUGLAS2,1,3,live,10:50,135234.35,2015,UT,TN2015
DOUGLAS2,1,kill,killed,10:50,128695.68,2015,UT,TN2015
DOUGLAS2,2,1,live,10:51,134148.73,2015,UT,TN2015
DOUGLAS2,2,2,live,10:51,131791.04,2015,UT,TN2015
DOUGLAS2,2,3,live,10:51,121728.1,2015,UT,TN2015
DOUGLAS2,2,kill,killed,10:52,142948.2,2015,UT,TN2015
DOUGLAS2,3,1,live,10:52,126702.14,2015,UT,TN2015
DOUGLAS2,3,2,live,10:53,137339.09,2015,UT,TN2015
DOUGLAS2,3,3,live,10:53,138717.92,2015,UT,TN2015
DOUGLAS2,3,kill,killed,10:53,116996.53,2015,UT,TN2015
DOUGLAS2,4,1,live,10:54,147649.01,2015,UT,TN2015
DOUGLAS2,4,2,live,10:54,150204.06,2015,UT,TN2015
DOUGLAS2,4,3,live,10:54,152673.76,2015,UT,TN2015
DOUGLAS2,4,kill,killed,10:55,150007.71,2015,UT,TN2015
DOUGLAS2,5,1,live,10:55,288521.56,2015,UT,TN2015
DOUGLAS2,5,2,live,10:55,284903.5,2015,UT,TN2015
DOUGLAS2,5,3,live,10:56,296121.21,2015,UT,TN2015
DOUGLAS2,5,kill,killed,10:56,194925.82,2015,UT,TN2015
DOUGLAS2,1,1,live,11:09,140723.67,2015,UT,TN2015
DOUGLAS2,1,2,live,11:09,137883.71,2015,UT,TN2015
DOUGLAS2,1,3,live,11:09,145290.28,2015,UT,TN2015
DOUGLAS2,1,kill,killed,11:10,128210.9,2015,UT,TN2015
DOUGLAS2,2,1,live,11:10,154891.87,2015,UT,TN2015
DOUGLAS2,2,2,live,11:10,152720.37,2015,UT,TN2015
DOUGLAS2,2,3,live,11:11,140066.71,2015,UT,TN2015
DOUGLAS2,2,kill,killed,11:11,150731.39,2015,UT,TN2015
DOUGLAS2,3,1,live,11:11,161725.32,2015,UT,TN2015
DOUGLAS2,3,2,live,11:12,175709.89,2015,UT,TN2015
DOUGLAS2,3,3,live,11:12,176275.82,2015,UT,TN2015
DOUGLAS2,3,kill,killed,11:12,118055.16,2015,UT,TN2015
DOUGLAS2,4,1,live,11:13,143387.2,2015,UT,TN2015
DOUGLAS2,4,2,live,11:13,146933.67,2015,UT,TN2015
DOUGLAS2,4,3,live,11:13,150607.31,2015,UT,TN2015
DOUGLAS2,4,kill,killed,11:14,148511.23,2015,UT,TN2015
DOUGLAS2,5,1,live,11:14,524458.31,2015,UT,TN2015
DOUGLAS2,5,2,live,11:14,520682.53,2015,UT,TN2015
DOUGLAS2,5,3,live,11:15,538976.93,2015,UT,TN2015
DOUGLAS2,5,kill,killed,11:15,195773.51,2015,UT,TN2015
DOUGLAS2,1,1,live,11:29,153987.17,2015,UT,TN2015
DOUGLAS2,1,2,live,11:29,149254.29,2015,UT,TN2015
DOUGLAS2,1,3,live,11:29,158983.95,2015,UT,TN2015
DOUGLAS2,1,kill,killed,11:30,129272.99,2015,UT,TN2015
DOUGLAS2,2,1,live,11:30,165925.23,2015,UT,TN2015
DOUGLAS2,2,2,live,11:30,162874.23,2015,UT,TN2015
DOUGLAS2,2,3,live,11:31,150364.14,2015,UT,TN2015
DOUGLAS2,2,kill,killed,11:31,148478.76,2015,UT,TN2015
DOUGLAS2,3,1,live,11:31,203328.31,2015,UT,TN2015
DOUGLAS2,3,2,live,11:32,215823.29,2015,UT,TN2015
DOUGLAS2,3,3,live,11:32,218919.25,2015,UT,TN2015
DOUGLAS2,3,kill,killed,11:32,117648,2015,UT,TN2015
DOUGLAS2,4,1,live,11:33,144194.15,2015,UT,TN2015
DOUGLAS2,4,2,live,11:34,146145.39,2015,UT,TN2015
DOUGLAS2,4,3,live,11:34,148044.95,2015,UT,TN2015
DOUGLAS2,4,kill,killed,11:34,146306.35,2015,UT,TN2015
DOUGLAS2,5,1,live,11:35,827774.93,2015,UT,TN2015
DOUGLAS2,5,2,live,11:35,849518.43,2015,UT,TN2015
DOUGLAS2,5,3,live,11:35,867596.87,2015,UT,TN2015
DOUGLAS2,5,kill,killed,11:35,199175.71,2015,UT,TN2015
DOUGLAS2,1,1,live,11:49,168158.21,2015,UT,TN2015
DOUGLAS2,1,2,live,11:49,161828.81,2015,UT,TN2015
DOUGLAS2,1,3,live,11:49,171569.81,2015,UT,TN2015
DOUGLAS2,1,kill,killed,11:49,128410.78,2015,UT,TN2015
DOUGLAS2,2,1,live,11:50,174621.37,2015,UT,TN2015
DOUGLAS2,2,2,live,11:50,169467.46,2015,UT,TN2015
