site,substrate,rep,treatment,time,RFU,year,fluorimeter,when
DOUGLAS2,2,3,live,11:50,157070.23,2015,UT,TN2015
DOUGLAS2,2,kill,killed,11:50,150117.45,2015,UT,TN2015
DOUGLAS2,3,1,live,11:51,244030.64,2015,UT,TN2015
DOUGLAS2,3,2,live,11:51,256105.23,2015,UT,TN2015
DOUGLAS2,3,3,live,11:51,258904.24,2015,UT,TN2015
DOUGLAS2,3,kill,killed,11:51,117785.18,2015,UT,TN2015
DOUGLAS2,4,1,live,11:52,141603.95,2015,UT,TN2015
DOUGLAS2,4,2,live,11:52,146205.21,2015,UT,TN2015
DOUGLAS2,4,3,live,11:52,149159.37,2015,UT,TN2015
DOUGLAS2,4,kill,killed,11:52,147270.04,2015,UT,TN2015
DOUGLAS2,5,1,live,11:52,1206312.87,2015,UT,TN2015
DOUGLAS2,5,2,live,11:53,1220644.25,2015,UT,TN2015
DOUGLAS2,5,3,live,11:53,1268665.01,2015,UT,TN2015
DOUGLAS2,5,kill,killed,11:53,200781.03,2015,UT,TN2015
DOUGLAS2,1,1,live,12:09,179306.62,2015,UT,TN2015
DOUGLAS2,1,2,live,12:09,174069.81,2015,UT,TN2015
DOUGLAS2,1,3,live,12:09,184515.75,2015,UT,TN2015
DOUGLAS2,1,kill,killed,12:09,129041.65,2015,UT,TN2015
DOUGLAS2,2,1,live,12:10,183401.31,2015,UT,TN2015
DOUGLAS2,2,2,live,12:10,179101.68,2015,UT,TN2015
DOUGLAS2,2,3,live,12:10,165196.64,2015,UT,TN2015
DOUGLAS2,2,kill,killed,12:10,152089.37,2015,UT,TN2015
DOUGLAS2,3,1,live,12:11,285124.18,2015,UT,TN2015
DOUGLAS2,3,2,live,12:11,297603.06,2015,UT,TN2015
DOUGLAS2,3,3,live,12:11,302662.71,2015,UT,TN2015
DOUGLAS2,3,kill,killed,12:11,119575.95,2015,UT,TN2015
DOUGLAS2,4,1,live,12:12,142965.57,2015,UT,TN2015
DOUGLAS2,4,2,live,12:12,149617.48,2015,UT,TN2015
DOUGLAS2,4,3,live,12:12,152857.2,2015,UT,TN2015
DOUGLAS2,4,kill,killed,12:12,147245.26,2015,UT,TN2015
DOUGLAS2,5,1,live,12:13,1622463.75,2015,UT,TN2015
DOUGLAS2,5,2,live,12:13,1656091.12,2015,UT,TN2015
DOUGLAS2,5,3,live,12:13,1714491.25,2015,UT,TN2015
DOUGLAS2,5,kill,killed,12:13,204212.17,2015,UT,TN2015
DOUGLAS2,1,1,live,12:29,195656.1,2015,UT,TN2015
DOUGLAS2,1,2,live,12:29,128732.76,2015,UT,TN2015
DOUGLAS2,1,3,live,12:29,201081.81,2015,UT,TN2015
DOUGLAS2,1,kill,killed,12:29,131757.56,2015,UT,TN2015
DOUGLAS2,2,1,live,12:30,194334.45,2015,UT,TN2015
DOUGLAS2,2,2,live,12:30,191415.84,2015,UT,TN2015
DOUGLAS2,2,3,live,12:30,178962.35,2015,UT,TN2015
DOUGLAS2,2,kill,killed,12:30,155086.59,2015,UT,TN2015
DOUGLAS2,3,1,live,12:31,327686.65,2015,UT,TN2015
DOUGLAS2,3,2,live,12:31,346297,2015,UT,TN2015
DOUGLAS2,3,3,live,12:31,349758.5,2015,UT,TN2015
DOUGLAS2,3,kill,killed,12:31,122097.92,2015,UT,TN2015
DOUGLAS2,4,1,live,12:32,144339.25,2015,UT,TN2015
DOUGLAS2,4,2,live,12:32,147193.56,2015,UT,TN2015
DOUGLAS2,4,3,live,12:32,150939.57,2015,UT,TN2015
DOUGLAS2,4,kill,killed,12:32,148884.45,2015,UT,TN2015
DOUGLAS2,5,1,live,12:33,2171899.01,2015,UT,TN2015
DOUGLAS2,5,2,live,12:33,2135591.25,2015,UT,TN2015
DOUGLAS2,5,3,live,12:33,2233547.25,2015,UT,TN2015
DOUGLAS2,5,kill,killed,12:33,208243.04,2015,UT,TN2015
SISBP,1,1,live,10:56,143882.71,2015,UT,TN2015
SISBP,1,2,live,10:56,138633.59,2015,UT,TN2015
SISBP,1,3,live,10:57,148125.67,2015,UT,TN2015
SISBP,1,kill,killed,10:57,130720.67,2015,UT,TN2015
SISBP,2,1,live,10:57,132738.31,2015,UT,TN2015
SISBP,2,2,live,10:58,135734.03,2015,UT,TN2015
SISBP,2,3,live,10:58,133919.17,2015,UT,TN2015
SISBP,2,kill,killed,10:58,130394.84,2015,UT,TN2015
SISBP,3,1,live,10:59,149176.25,2015,UT,TN2015
SISBP,3,2,live,10:59,148991.01,2015,UT,TN2015
SISBP,3,3,live,10:59,147151.28,2015,UT,TN2015
SISBP,3,kill,killed,11:00,115861.67,2015,UT,TN2015
SISBP,4,1,live,11:00,137548.06,2015,UT,TN2015
SISBP,4,2,live,11:00,138603.95,2015,UT,TN2015
SISBP,4,3,live,11:01,140909.93,2015,UT,TN2015
SISBP,4,kill,killed,11:01,141324.14,2015,UT,TN2015
SISBP,5,1,live,11:01,202400.67,2015,UT,TN2015
SISBP,5,2,live,11:02,203219.62,2015,UT,TN2015
SISBP,5,3,live,11:02,206941.79,2015,UT,TN2015
SISBP,5,kill,killed,11:02,187859.18,2015,UT,TN2015
SISBP,1,1,live,11:16,159247.12,2015,UT,TN2015
SISBP,1,2,live,11:16,163030.28,2015,UT,TN2015
SISBP,1,3,live,11:16,160350.6,2015,UT,TN2015
SISBP,1,kill,killed,11:16,134169.09,2015,UT,TN2015
SISBP,2,1,live,11:17,146455.64,2015,UT,TN2015
SISBP,2,2,live,11:17,144131.68,2015,UT,TN2015
SISBP,2,3,live,11:17,148449.73,2015,UT,TN2015
SISBP,2,kill,killed,11:18,146708.81,2015,UT,TN2015
SISBP,3,1,live,11:18,186139.5,2015,UT,TN2015
SISBP,3,2,live,11:18,184575.56,2015,UT,TN2015
SISBP,3,3,live,11:19,185435.9,2015,UT,TN2015
SISBP,3,kill,killed,11:19,116729.3,2015,UT,TN2015
SISBP,4,1,live,11:19,147193.5,2015,UT,TN2015
SISBP,4,2,live,11:20,146455.75,2015,UT,TN2015
SISBP,4,3,live,11:20,149339.07,2015,UT,TN2015
SISBP,4,kill,killed,11:20,142103.17,2015,UT,TN2015
SISBP,5,1,live,11:21,228360.78,2015,UT,TN2015
SISBP,5,2,live,11:21,234227.17,2015,UT,TN2015
SISBP,5,3,live,11:21,232310.87,2015,UT,TN2015
SISBP,5,kill,killed,11:22,187191.84,2015,UT,TN2015
SISBP,1,1,live,11:36,176376.62,2015,UT,TN2015
SISBP,1,2,live,11:36,174351.39,2015,UT,TN2015
SISBP,1,3,live,11:36,179159.75,2015,UT,TN2015
SISBP,1,kill,killed,11:37,126942.96,2015,UT,TN2015
SISBP,2,1,live,11:37,150772.89,2015,UT,TN2015
SISBP,2,2,live,11:37,156169.78,2015,UT,TN2015
SISBP,2,3,live,11:38,153683.68,2015,UT,TN2015
SISBP,2,kill,killed,11:38,151813.18,2015,UT,TN2015
SISBP,3,1,live,11:38,230874.04,2015,UT,TN2015
SISBP,3,2,live,11:39,227859.79,2015,UT,TN2015
SISBP,3,3,live,11:39,226944.57,2015,UT,TN2015
SISBP,3,kill,killed,11:39,116766.85,2015,UT,TN2015
SISBP,4,1,live,11:40,155241.82,2015,UT,TN2015
SISBP,4,2,live,11:40,157286.1,2015,UT,TN2015
SISBP,4,3,live,11:40,157211.18,2015,UT,TN2015
SISBP,4,kill,killed,11:41,141323.21,2015,UT,TN2015
SISBP,5,1,live,11:41,215725.73,2015,UT,TN2015
SISBP,5,2,live,11:41,245082.76,2015,UT,TN2015
SISBP,5,3,live,11:42,243593.5,2015,UT,TN2015
SISBP,5,kill,killed,11:42,188472.46,2015,UT,TN2015
SISBP,1,1,live,11:54,191141.87,2015,UT,TN2015
SISBP,1,2,live,11:54,188715.25,2015,UT,TN2015
SISBP,1,3,live,11:54,193586,2015,UT,TN2015
SISBP,1,kill,killed,11:55,126166.53,2015,UT,TN2015
SISBP,2,1,live,11:55,149264.87,2015,UT,TN2015
SISBP,2,2,live,11:55,165279.95,2015,UT,TN2015
SISBP,2,3,live,11:55,160535.68,2015,UT,TN2015
SISBP,2,kill,killed,11:56,152514.51,2015,UT,TN2015
SISBP,3,1,live,11:56,271106.06,2015,UT,TN2015
SISBP,3,2,live,11:56,267259.65,2015,UT,TN2015
SISBP,3,3,live,11:56,267554.84,2015,UT,TN2015
SISBP,3,kill,killed,11:57,115813.57,2015,UT,TN2015
SISBP,4,1,live,11:57,156122.51,2015,UT,TN2015
SISBP,4,2,live,11:57,156138.42,2015,UT,TN2015
SISBP,4,3,live,11:57,157726.4,2015,UT,TN2015
SISBP,4,kill,killed,11:58,141515.95,2015,UT,TN2015
SISBP,5,1,live,11:58,225665.75,2015,UT,TN2015
SISBP,5,2,live,11:59,250849.79,2015,UT,TN2015
SISBP,5,3,live,11:59,251757.35,2015,UT,TN2015
SISBP,5,kill,killed,11:59,187582.34,2015,UT,TN2015
SISBP,1,1,live,12:14,208713.07,2015,UT,TN2015
SISBP,1,2,live,12:14,205440.01,2015,UT,TN2015
SISBP,1,3,live,12:14,207813.92,2015,UT,TN2015
SISBP,1,kill,killed,12:14,126804.28,2015,UT,TN2015
SISBP,2,1,live,12:15,158111.81,2015,UT,TN2015
SISBP,2,2,live,12:15,174073.71,2015,UT,TN2015
SISBP,2,3,live,12:15,168129.65,2015,UT,TN2015
SISBP,2,kill,killed,12:15,156791.32,2015,UT,TN2015
SISBP,3,1,live,12:16,306190.24,2015,UT,TN2015
SISBP,3,2,live,12:16,311136.75,2015,UT,TN2015
SISBP,3,3,live,12:16,309156.34,2015,UT,TN2015
SISBP,3,kill,killed,12:16,117942.93,2015,UT,TN2015
SISBP,4,1,live,12:17,156905.75,2015,UT,TN2015
SISBP,4,2,live,12:17,155878.18,2015,UT,TN2015
SISBP,4,3,live,12:17,158064.09,2015,UT,TN2015
SISBP,4,kill,killed,12:17,141249.14,2015,UT,TN2015
SISBP,5,1,live,12:18,229270.95,2015,UT,TN2015
SISBP,5,2,live,12:18,260385.43,2015,UT,TN2015
SISBP,5,3,live,12:18,257481.09,2015,UT,TN2015
SISBP,5,kill,killed,12:18,188103.09,2015,UT,TN2015
SISBP,1,1,live,12:34,224058.15,2015,UT,TN2015
SISBP,1,2,live,12:34,226334.64,2015,UT,TN2015
SISBP,1,3,live,12:34,227650.28,2015,UT,TN2015
SISBP,1,kill,killed,12:34,127609.91,2015,UT,TN2015
SISBP,2,1,live,12:35,167159.01,2015,UT,TN2015
SISBP,2,2,live,12:35,181176.25,2015,UT,TN2015
SISBP,2,3,live,12:35,178672.67,2015,UT,TN2015
SISBP,2,kill,killed,12:35,160870.59,2015,UT,TN2015
SISBP,3,1,live,12:36,354621.37,2015,UT,TN2015
SISBP,3,2,live,12:36,358571.78,2015,UT,TN2015
SISBP,3,3,live,12:36,353118.43,2015,UT,TN2015
SISBP,3,kill,killed,12:36,118675.51,2015,UT,TN2015
SISBP,4,1,live,12:37,157284.82,2015,UT,TN2015
SISBP,4,2,live,12:37,158664.89,2015,UT,TN2015
SISBP,4,3,live,12:37,158466.67,2015,UT,TN2015
SISBP,4,kill,killed,12:37,143091.75,2015,UT,TN2015
SISBP,5,1,live,12:38,236585.43,2015,UT,TN2015
SISBP,5,2,live,12:38,277529.71,2015,UT,TN2015
SISBP,5,3,live,12:38,268420.43,2015,UT,TN2015
SISBP,5,kill,killed,12:38,188677.89,2015,UT,TN2015
THIRDCREEK,1,1,live,11:51,138124.01,2015,UT,TN2015
THIRDCREEK,1,2,live,11:52,138128.06,2015,UT,TN2015
THIRDCREEK,1,3,live,11:52,137702.75,2015,UT,TN2015
THIRDCREEK,1,kill,killed,11:52,131918.92,2015,UT,TN2015
THIRDCREEK,2,1,live,11:53,121449.87,2015,UT,TN2015
THIRDCREEK,2,2,live,11:53,122388.75,2015,UT,TN2015
THIRDCREEK,2,3,live,11:53,121634.57,2015,UT,TN2015
THIRDCREEK,2,kill,killed,11:55,126233.1,2015,UT,TN2015
THIRDCREEK,3,1,live,11:55,122240.45,2015,UT,TN2015
THIRDCREEK,3,2,live,11:55,122722.8,2015,UT,TN2015
THIRDCREEK,3,3,live,11:56,118014.42,2015,UT,TN2015
THIRDCREEK,3,kill,killed,11:56,100471.22,2015,UT,TN2015
THIRDCREEK,4,1,live,11:57,145195.53,2015,UT,TN2015
THIRDCREEK,4,2,live,11:57,150625.62,2015,UT,TN2015
THIRDCREEK,4,3,live,11:58,146658.87,2015,UT,TN2015
THIRDCREEK,4,kill,killed,11:58,148173.81,2015,UT,TN2015
THIRDCREEK,5,1,live,11:59,144252.76,2015,UT,TN2015
THIRDCREEK,5,2,live,11:59,147962.35,2015,UT,TN2015
THIRDCREEK,5,3,live,11:59,146314.39,2015,UT,TN2015
THIRDCREEK,5,kill,killed,11:59,130472.86,2015,UT,TN2015
THIRDCREEK,1,1,live,12:12,152822.79,2015,UT,TN2015
THIRDCREEK,1,2,live,12:12,150824.82,2015,UT,TN2015
THIRDCREEK,1,3,live,12:12,150886.06,2015,UT,TN2015
THIRDCREEK,1,kill,killed,12:13,132840.56,2015,UT,TN2015
THIRDCREEK,2,1,live,12:13,131718.5,2015,UT,TN2015
THIRDCREEK,2,2,live,12:13,132719.4,2015,UT,TN2015
THIRDCREEK,2,3,live,12:14,132815.31,2015,UT,TN2015
THIRDCREEK,2,kill,killed,12:14,133294.93,2015,UT,TN2015
THIRDCREEK,3,1,live,12:14,137987.56,2015,UT,TN2015
THIRDCREEK,3,2,live,12:15,138607.62,2015,UT,TN2015
THIRDCREEK,3,3,live,12:15,135085.46,2015,UT,TN2015
THIRDCREEK,3,kill,killed,12:15,100130.68,2015,UT,TN2015
THIRDCREEK,4,1,live,12:16,139261.31,2015,UT,TN2015
THIRDCREEK,4,2,live,12:16,145332.5,2015,UT,TN2015
THIRDCREEK,4,3,live,12:16,141619.14,2015,UT,TN2015
THIRDCREEK,4,kill,killed,12:17,143686.37,2015,UT,TN2015
THIRDCREEK,5,1,live,12:17,171711.15,2015,UT,TN2015
THIRDCREEK,5,2,live,12:18,176146.23,2015,UT,TN2015
THIRDCREEK,5,3,live,12:18,173346.18,2015,UT,TN2015
THIRDCREEK,5,kill,killed,12:18,129188.76,2015,UT,TN2015
THIRDCREEK,1,1,live,12:30,162628.71,2015,UT,TN2015
THIRDCREEK,1,2,live,12:30,160308.7,2015,UT,TN2015
THIRDCREEK,1,3,live,12:30,161274.95,2015,UT,TN2015
THIRDCREEK,1,kill,killed,12:30,132344.35,2015,UT,TN2015
THIRDCREEK,2,1,live,12:31,137238.06,2015,UT,TN2015
THIRDCREEK,2,2,live,12:31,137995.12,2015,UT,TN2015
THIRDCREEK,2,3,live,12:31,135994.42,2015,UT,TN2015
THIRDCREEK,2,kill,killed,12:32,132776.46,2015,UT,TN2015
THIRDCREEK,3,1,live,12:32,152920.5,2015,UT,TN2015
THIRDCREEK,3,2,live,12:32,153263.62,2015,UT,TN2015
THIRDCREEK,3,3,live,12:33,148796.04,2015,UT,TN2015
THIRDCREEK,3,kill,killed,12:33,99689.01,2015,UT,TN2015
THIRDCREEK,4,1,live,12:33,139028.71,2015,UT,TN2015
THIRDCREEK,4,2,live,12:34,144479.26,2015,UT,TN2015
THIRDCREEK,4,3,live,12:34,141212,2015,UT,TN2015
THIRDCREEK,4,kill,killed,12:34,144282.03,2015,UT,TN2015
THIRDCREEK,5,1,live,12:35,196775.68,2015,UT,TN2015
THIRDCREEK,5,2,live,12:35,200924.23,2015,UT,TN2015
THIRDCREEK,5,3,live,12:35,196790.73,2015,UT,TN2015
THIRDCREEK,5,kill,killed,12:36,128519.27,2015,UT,TN2015
THIRDCREEK,1,1,live,12:50,177551.28,2015,UT,TN2015
THIRDCREEK,1,2,live,12:50,175867.85,2015,UT,TN2015
THIRDCREEK,1,3,live,12:51,176932.28,2015,UT,TN2015
THIRDCREEK,1,kill,killed,12:52,134885.9,2015,UT,TN2015
THIRDCREEK,2,1,live,12:52,148885.54,2015,UT,TN2015
THIRDCREEK,2,2,live,12:52,145589.26,2015,UT,TN2015
THIRDCREEK,2,3,live,12:53,142380.7,2015,UT,TN2015
THIRDCREEK,2,kill,killed,12:53,136716.25,2015,UT,TN2015
THIRDCREEK,3,1,live,12:53,174837.37,2015,UT,TN2015
THIRDCREEK,3,2,live,12:54,174938.93,2015,UT,TN2015
THIRDCREEK,3,3,live,12:54,174186.15,2015,UT,TN2015
THIRDCREEK,3,kill,killed,12:54,101050.93,2015,UT,TN2015
THIRDCREEK,4,1,live,12:55,140249.34,2015,UT,TN2015
THIRDCREEK,4,2,live,12:55,143842.89,2015,UT,TN2015
THIRDCREEK,4,3,live,12:56,143005.35,2015,UT,TN2015
THIRDCREEK,4,kill,killed,12:56,143612.7,2015,UT,TN2015
THIRDCREEK,5,1,live,12:56,227017.01,2015,UT,TN2015
THIRDCREEK,5,2,live,12:57,228360.32,2015,UT,TN2015
THIRDCREEK,5,3,live,12:57,226173.18,2015,UT,TN2015
THIRDCREEK,5,kill,killed,12:58,129088.59,2015,UT,TN2015
THIRDCREEK,1,1,live,13:11,190457.64,2015,UT,TN2015
THIRDCREEK,1,2,live,13:11,187519.01,2015,UT,TN2015
THIRDCREEK,1,3,live,13:12,193361.43,2015,UT,TN2015
THIRDCREEK,1,kill,killed,13:12,132788.35,2015,UT,TN2015
THIRDCREEK,2,1,live,13:13,154425.6,2015,UT,TN2015
THIRDCREEK,2,2,live,13:13,153739.35,2015,UT,TN2015
THIRDCREEK,2,3,live,13:14,155101.57,2015,UT,TN2015
THIRDCREEK,2,kill,killed,13:14,139967.65,2015,UT,TN2015
THIRDCREEK,3,1,live,13:14,195259.32,2015,UT,TN2015
THIRDCREEK,3,2,live,13:15,196662.92,2015,UT,TN2015
THIRDCREEK,3,3,live,13:15,191998.37,2015,UT,TN2015
THIRDCREEK,3,kill,killed,13:15,101720.79,2015,UT,TN2015
THIRDCREEK,4,1,live,13:16,142100.35,2015,UT,TN2015
THIRDCREEK,4,2,live,13:16,145672.59,2015,UT,TN2015
THIRDCREEK,4,3,live,13:16,142963.28,2015,UT,TN2015
THIRDCREEK,4,kill,killed,13:17,143886.98,2015,UT,TN2015
THIRDCREEK,5,1,live,13:17,250127.07,2015,UT,TN2015
THIRDCREEK,5,2,live,13:17,253559.92,2015,UT,TN2015
THIRDCREEK,5,3,live,13:18,248471.15,2015,UT,TN2015
THIRDCREEK,5,kill,killed,13:18,128720.28,2015,UT,TN2015
THIRDCREEK,1,1,live,13:27,201736.54,2015,UT,TN2015
THIRDCREEK,1,2,live,13:27,199273.5,2015,UT,TN2015
THIRDCREEK,1,3,live,13:28,200147.62,2015,UT,TN2015
THIRDCREEK,1,kill,killed,13:28,135724.37,2015,UT,TN2015
THIRDCREEK,2,1,live,13:28,159791.07,2015,UT,TN2015
THIRDCREEK,2,2,live,13:29,154211.89,2015,UT,TN2015
THIRDCREEK,2,3,live,13:29,162900.64,2015,UT,TN2015
THIRDCREEK,2,kill,killed,13:29,141679.67,2015,UT,TN2015
THIRDCREEK,3,1,live,13:30,210002.41,2015,UT,TN2015
THIRDCREEK,3,2,live,13:30,211627.54,2015,UT,TN2015
THIRDCREEK,3,3,live,13:30,208900.31,2015,UT,TN2015
THIRDCREEK,3,kill,killed,13:31,102453.16,2015,UT,TN2015
THIRDCREEK,4,1,live,13:31,142759.01,2015,UT,TN2015
THIRDCREEK,4,2,live,13:32,146791.85,2015,UT,TN2015
THIRDCREEK,4,3,live,13:32,144688.65,2015,UT,TN2015
THIRDCREEK,4,kill,killed,13:33,144111.1,2015,UT,TN2015
THIRDCREEK,5,1,live,13:33,272351.93,2015,UT,TN2015
THIRDCREEK,5,2,live,13:33,273659.34,2015,UT,TN2015
THIRDCREEK,5,3,live,13:33,266675.25,2015,UT,TN2015
THIRDCREEK,5,kill,killed,13:34,129646.54,2015,UT,TN2015
WFPC,1,1,live,10:29,146618.84,2015,UT,TN2015
WFPC,1,2,live,10:29,145775.07,2015,UT,TN2015
WFPC,1,3,live,10:29,144975.64,2015,UT,TN2015
WFPC,1,kill,killed,10:29,130756.57,2015,UT,TN2015
WFPC,2,1,live,10:30,133216.95,2015,UT,TN2015
WFPC,2,2,live,10:30,126823.84,2015,UT,TN2015
WFPC,2,3,live,10:30,139060.92,2015,UT,TN2015
WFPC,2,kill,killed,10:31,126357.78,2015,UT,TN2015
WFPC,3,1,live,10:31,121106.77,2015,UT,TN2015
WFPC,3,2,live,10:32,127959.18,2015,UT,TN2015
WFPC,3,3,live,10:32,131546.98,2015,UT,TN2015
WFPC,3,kill,killed,10:32,113176.78,2015,UT,TN2015
WFPC,4,1,live,10:32,138567.92,2015,UT,TN2015
WFPC,4,2,live,10:33,143843.64,2015,UT,TN2015
WFPC,4,3,live,10:33,139344.78,2015,UT,TN2015
WFPC,4,kill,killed,10:33,154829.01,2015,UT,TN2015
WFPC,5,1,live,10:34,192566.82,2015,UT,TN2015
WFPC,5,2,live,10:34,189834.12,2015,UT,TN2015
WFPC,5,3,live,10:35,180983.57,2015,UT,TN2015
WFPC,5,kill,killed,10:35,199960.71,2015,UT,TN2015
WFPC,1,1,live,10:45,163054.64,2015,UT,TN2015
WFPC,1,2,live,10:45,160763.45,2015,UT,TN2015
WFPC,1,3,live,10:46,160651.29,2015,UT,TN2015
WFPC,1,kill,killed,10:46,129406.67,2015,UT,TN2015
WFPC,2,1,live,10:46,141061.78,2015,UT,TN2015
WFPC,2,2,live,10:46,133400.71,2015,UT,TN2015
WFPC,2,3,live,10:47,147069.34,2015,UT,TN2015
WFPC,2,kill,killed,10:47,129210.82,2015,UT,TN2015
WFPC,3,1,live,10:47,136777.06,2015,UT,TN2015
WFPC,3,2,live,10:47,145373.62,2015,UT,TN2015
WFPC,3,3,live,10:47,149431.81,2015,UT,TN2015
WFPC,3,kill,killed,10:48,114941.8,2015,UT,TN2015
WFPC,4,1,live,10:48,135921.51,2015,UT,TN2015
WFPC,4,2,live,10:48,139757.64,2015,UT,TN2015
WFPC,4,3,live,10:48,137455.47,2015,UT,TN2015
WFPC,4,kill,killed,10:49,148250.45,2015,UT,TN2015
WFPC,5,1,live,10:49,196860.73,2015,UT,TN2015
WFPC,5,2,live,10:49,196332.64,2015,UT,TN2015
WFPC,5,3,live,10:49,188004.53,2015,UT,TN2015
WFPC,5,kill,killed,10:50,195162.23,2015,UT,TN2015
WFPC,1,1,live,11:05,183187.28,2015,UT,TN2015
WFPC,1,2,live,11:05,181043.06,2015,UT,TN2015
WFPC,1,3,live,11:05,180886.03,2015,UT,TN2015
WFPC,1,kill,killed,11:06,130019.99,2015,UT,TN2015
WFPC,2,1,live,11:06,148441.51,2015,UT,TN2015
WFPC,2,2,live,11:06,142838.96,2015,UT,TN2015
WFPC,2,3,live,11:07,155435.48,2015,UT,TN2015
WFPC,2,kill,killed,11:07,131765.18,2015,UT,TN2015
WFPC,3,1,live,11:07,158634.48,2015,UT,TN2015
WFPC,3,2,live,11:07,168338.07,2015,UT,TN2015
WFPC,3,3,live,11:08,175359.75,2015,UT,TN2015
WFPC,3,kill,killed,11:08,114748.96,2015,UT,TN2015
WFPC,4,1,live,11:08,136311.21,2015,UT,TN2015
WFPC,4,2,live,11:08,139938.54,2015,UT,TN2015
WFPC,4,3,live,11:08,139216.48,2015,UT,TN2015
WFPC,4,kill,killed,11:09,148304.29,2015,UT,TN2015
WFPC,5,1,live,11:09,207865.48,2015,UT,TN2015
WFPC,5,2,live,11:10,207037.32,2015,UT,TN2015
WFPC,5,3,live,11:10,199603.09,2015,UT,TN2015
WFPC,5,kill,killed,11:10,197191.78,2015,UT,TN2015
WFPC,1,1,live,11:25,200576.87,2015,UT,TN2015
WFPC,1,2,live,11:26,201629.95,2015,UT,TN2015
WFPC,1,3,live,11:26,201088.71,2015,UT,TN2015
WFPC,1,kill,killed,11:26,132196.54,2015,UT,TN2015
WFPC,2,1,live,11:26,156335.01,2015,UT,TN2015
WFPC,2,2,live,11:26,150264.26,2015,UT,TN2015
WFPC,2,3,live,11:27,164399.35,2015,UT,TN2015
WFPC,2,kill,killed,11:27,132902.29,2015,UT,TN2015
WFPC,3,1,live,11:27,183393.04,2015,UT,TN2015
WFPC,3,2,live,11:28,193246.87,2015,UT,TN2015
WFPC,3,3,live,11:28,203108.73,2015,UT,TN2015
WFPC,3,kill,killed,11:28,116900.6,2015,UT,TN2015
WFPC,4,1,live,11:28,137083.64,2015,UT,TN2015
WFPC,4,2,live,11:29,140701.75,2015,UT,TN2015
WFPC,4,3,live,11:29,139982.07,2015,UT,TN2015
WFPC,4,kill,killed,11:29,147204.53,2015,UT,TN2015
WFPC,5,1,live,11:29,214343.68,2015,UT,TN2015
WFPC,5,2,live,11:30,217616.51,2015,UT,TN2015
WFPC,5,3,live,11:30,209342.2,2015,UT,TN2015
WFPC,5,kill,killed,11:30,201953.21,2015,UT,TN2015
WFPC,1,1,live,11:44,221964.07,2015,UT,TN2015
WFPC,1,2,live,11:44,218881.48,2015,UT,TN2015
WFPC,1,3,live,11:44,219074.04,2015,UT,TN2015
WFPC,1,kill,killed,11:45,131333.68,2015,UT,TN2015
WFPC,2,1,live,11:45,163858.95,2015,UT,TN2015
WFPC,2,2,live,11:45,157525.81,2015,UT,TN2015
WFPC,2,3,live,11:46,169759.57,2015,UT,TN2015
WFPC,2,kill,killed,11:46,134596.34,2015,UT,TN2015
WFPC,3,1,live,11:46,205946.04,2015,UT,TN2015
